x,y,z
74,39,1.6345
75,39,1.4498
76,39,1.2588
77,39,1.0650
78,39,0.8721
79,39,0.6842
80,39,0.5049
81,39,0.3381
82,39,0.1873
83,39,0.0554
84,39,-0.0549
85,39,-0.1420
86,39,-0.2046
87,39,-0.2424
88,39,-0.2558
89,39,-0.2462
90,39,-0.2155
91,39,-0.1663
92,39,-0.1020
93,39,-0.0262
94,39,0.0569
95,39,0.1433
96,39,0.2287
97,39,0.3089
98,39,0.3801
99,39,0.4391
0,38,0.0253
1,38,0.1301
2,38,0.2321
3,38,0.3275
4,38,0.4131
5,38,0.4860
6,38,0.5441
7,38,0.5856
8,38,0.6099
9,38,0.6169
10,38,0.6075
11,38,0.5832
12,38,0.5465
13,38,0.5003
14,38,0.4482
15,38,0.3941
16,38,0.3422
17,38,0.2968
18,38,0.2623
19,38,0.2426
20,38,0.2413
21,38,0.2615
22,38,0.3057
23,38,0.3755
24,38,0.4718
25,38,0.5946
26,38,0.7429
27,38,0.9150
28,38,1.1083
29,38,1.3195
30,38,1.5447
31,38,1.7796
32,38,2.0192
33,38,2.2589
34,38,2.4937
35,38,2.7188
36,38,2.9299
37,38,3.1230
38,38,3.2947
39,38,3.4423
40,38,3.5639
41,38,3.6585
42,38,3.7257
43,38,3.7661
44,38,3.7808
45,38,3.7720
46,38,3.7422
47,38,3.6943
48,38,3.6318
49,38,3.5581
50,38,3.4768
51,38,3.3914
52,38,3.3050
53,38,3.2205
54,38,3.1403
55,38,3.0660
56,38,2.9988
57,38,2.9392
58,38,2.8870
59,38,2.8414
60,38,2.8010
61,38,2.7639
62,38,2.7279
63,38,2.6904
64,38,2.6488
65,38,2.6004
66,38,2.5427
67,38,2.4733
68,38,2.3905
69,38,2.2929
70,38,2.1798
71,38,2.0508
72,38,1.9068
73,38,1.7488
74,38,1.5788
75,38,1.3992
76,38,1.2131
77,38,1.0239
78,38,0.8354
79,38,0.6513
80,38,0.4757
81,38,0.3123
82,38,0.1645
83,38,0.0354
84,38,-0.0724
85,38,-0.1572
86,38,-0.2178
87,38,-0.2538
88,38,-0.2657
89,38,-0.2546
90,38,-0.2227
91,38,-0.1725
92,38,-0.1072
93,38,-0.0306
94,38,0.0533
95,38,0.1403
96,38,0.2261
97,38,0.3067
98,38,0.3784
99,38,0.4376
0,37,0.0240
1,37,0.1286
2,37,0.2303
3,37,0.3253
4,37,0.4105
5,37,0.4829
6,37,0.5403
7,37,0.5811
8,37,0.6045
9,37,0.6105
10,37,0.6000
11,37,0.5745
12,37,0.5363
13,37,0.4885
14,37,0.4345
15,37,0.3783
16,37,0.3241
17,37,0.2761
18,37,0.2387
19,37,0.2158
20,37,0.2111
21,37,0.2275
22,37,0.2676
23,37,0.3330
24,37,0.4245
25,37,0.5422
26,37,0.6851
27,37,0.8515
28,37,1.0389
29,37,1.2438
30,37,1.4626
31,37,1.6907
32,37,1.9236
33,37,2.1564
34,37,2.3841
35,37,2.6023
36,37,2.8064
37,37,2.9926
38,37,3.1576
39,37,3.2988
40,37,3.4143
41,37,3.5030
42,37,3.5648
43,37,3.6003
44,37,3.6107
45,37,3.5981
46,37,3.5651
47,37,3.5148
48,37,3.4504
49,37,3.3756
50,37,3.2940
51,37,3.2089
52,37,3.1236
53,37,3.0410
54,37,2.9632
55,37,2.8921
56,37,2.8287
57,37,2.7734
58,37,2.7261
59,37,2.6859
60,37,2.6513
61,37,2.6204
62,37,2.5908
63,37,2.5600
64,37,2.5253
65,37,2.4839
66,37,2.4331
67,37,2.3708
68,37,2.2949
69,37,2.2041
70,37,2.0976
71,37,1.9752
72,37,1.8373
73,37,1.6853
74,37,1.5210
75,37,1.3468
76,37,1.1658
77,37,0.9814
78,37,0.7972
79,37,0.6173
80,37,0.4455
81,37,0.2855
82,37,0.1409
83,37,0.0147
84,37,-0.0905
85,37,-0.1730
86,37,-0.2315
87,37,-0.2656
88,37,-0.2758
89,37,-0.2634
90,37,-0.2301
91,37,-0.1788
92,37,-0.1126
93,37,-0.0351
94,37,0.0495
95,37,0.1371
96,37,0.2234
97,37,0.3045
98,37,0.3765
99,37,0.4361
0,36,0.0228
1,36,0.1271
2,36,0.2284
3,36,0.3231
4,36,0.4077
5,36,0.4796
6,36,0.5363
7,36,0.5764
8,36,0.5990
9,36,0.6040
10,36,0.5924
11,36,0.5655
12,36,0.5259
13,36,0.4763
14,36,0.4204
15,36,0.3621
16,36,0.3055
17,36,0.2549
18,36,0.2145
19,36,0.1884
20,36,0.1801
21,36,0.1926
22,36,0.2285
23,36,0.2893
24,36,0.3760
25,36,0.4885
26,36,0.6259
27,36,0.7865
28,36,0.9677
29,36,1.1663
30,36,1.3784
31,36,1.5997
32,36,1.8255
33,36,2.0512
34,36,2.2718
35,36,2.4827
36,36,2.6797
37,36,2.8589
38,36,3.0170
39,36,3.1516
40,36,3.2608
41,36,3.3436
42,36,3.3999
43,36,3.4303
44,36,3.4363
45,36,3.4198
46,36,3.3836
47,36,3.3306
48,36,3.2644
49,36,3.1885
50,36,3.1065
51,36,3.0218
52,36,2.9377
53,36,2.8569
54,36,2.7817
55,36,2.7138
56,36,2.6542
57,36,2.6035
58,36,2.5612
59,36,2.5265
60,36,2.4978
61,36,2.4732
62,36,2.4503
63,36,2.4264
64,36,2.3986
65,36,2.3643
66,36,2.3208
67,36,2.2656
68,36,2.1969
69,36,2.1131
70,36,2.0134
71,36,1.8976
72,36,1.7661
73,36,1.6202
74,36,1.4618
75,36,1.2931
76,36,1.1173
77,36,0.9377
78,36,0.7582
79,36,0.5825
80,36,0.4145
81,36,0.2581
82,36,0.1168
83,36,-0.0065
84,36,-0.1091
85,36,-0.1892
86,36,-0.2455
87,36,-0.2777
88,36,-0.2863
89,36,-0.2723
90,36,-0.2378
91,36,-0.1853
92,36,-0.1181
93,36,-0.0398
94,36,0.0456
95,36,0.1338
96,36,0.2207
97,36,0.3023
98,36,0.3747
99,36,0.4346
0,35,0.0215
1,35,0.1255
2,35,0.2265
3,35,0.3208
4,35,0.4050
5,35,0.4763
6,35,0.5324
7,35,0.5717
8,35,0.5934
9,35,0.5974
10,35,0.5846
11,35,0.5564
12,35,0.5153
13,35,0.4640
14,35,0.4062
15,35,0.3457
16,35,0.2866
17,35,0.2333
18,35,0.1900
19,35,0.1605
20,35,0.1486
21,35,0.1572
22,35,0.1888
23,35,0.2450
24,35,0.3268
25,35,0.4340
26,35,0.5657
27,35,0.7204
28,35,0.8954
29,35,1.0874
30,35,1.2928
31,35,1.5072
32,35,1.7260
33,35,1.9444
34,35,2.1577
35,35,2.3613
36,35,2.5511
37,35,2.7231
38,35,2.8743
39,35,3.0021
40,35,3.1049
41,35,3.1817
42,35,3.2324
43,35,3.2577
44,35,3.2591
45,35,3.2387
46,35,3.1992
47,35,3.1437
48,35,3.0756
49,35,2.9985
50,35,2.9161
51,35,2.8318
52,35,2.7488
53,35,2.6699
54,35,2.5973
55,35,2.5327
56,35,2.4771
57,35,2.4309
58,35,2.3937
59,35,2.3646
60,35,2.3419
61,35,2.3238
62,35,2.3075
63,35,2.2906
64,35,2.2700
65,35,2.2429
66,35,2.2067
67,35,2.1588
68,35,2.0973
69,35,2.0206
70,35,1.9278
71,35,1.8188
72,35,1.6938
73,35,1.5542
74,35,1.4016
75,35,1.2386
76,35,1.0680
77,35,0.8934
78,35,0.7185
79,35,0.5470
80,35,0.3830
81,35,0.2303
82,35,0.0922
83,35,-0.0281
84,35,-0.1280
85,35,-0.2056
86,35,-0.2598
87,35,-0.2901
88,35,-0.2969
89,35,-0.2814
90,35,-0.2455
91,35,-0.1919
92,35,-0.1237
93,35,-0.0445
94,35,0.0416
95,35,0.1305
96,35,0.2180
97,35,0.3000
98,35,0.3728
99,35,0.4330
0,34,0.0202
1,34,0.1239
2,34,0.2246
3,34,0.3185
4,34,0.4022
5,34,0.4729
6,34,0.5284
7,34,0.5670
8,34,0.5878
9,34,0.5908
10,34,0.5768
11,34,0.5473
12,34,0.5046
13,34,0.4516
14,34,0.3918
15,34,0.3291
16,34,0.2677
17,34,0.2116
18,34,0.1653
19,34,0.1325
20,34,0.1169
21,34,0.1216
22,34,0.1489
23,34,0.2004
24,34,0.2772
25,34,0.3790
26,34,0.5052
27,34,0.6538
28,34,0.8226
29,34,1.0081
30,34,1.2067
31,34,1.4141
32,34,1.6257
33,34,1.8369
34,34,2.0428
35,34,2.2391
36,34,2.4216
37,34,2.5864
38,34,2.7306
39,34,2.8517
40,34,2.9480
41,34,3.0187
42,34,3.0638
43,34,3.0840
44,34,3.0808
45,34,3.0564
46,34,3.0136
47,34,2.9554
48,34,2.8854
49,34,2.8073
50,34,2.7245
51,34,2.6406
52,34,2.5587
53,34,2.4816
54,34,2.4116
55,34,2.3503
56,34,2.2987
57,34,2.2571
58,34,2.2250
59,34,2.2016
60,34,2.1850
61,34,2.1733
62,34,2.1638
63,34,2.1539
64,34,2.1405
65,34,2.1207
66,34,2.0918
67,34,2.0513
68,34,1.9970
69,34,1.9275
70,34,1.8417
71,34,1.7394
72,34,1.6210
73,34,1.4876
74,34,1.3410
75,34,1.1836
76,34,1.0185
77,34,0.8488
78,34,0.6785
79,34,0.5114
80,34,0.3514
81,34,0.2022
82,34,0.0675
83,34,-0.0498
84,34,-0.1469
85,34,-0.2221
86,34,-0.2741
87,34,-0.3025
88,34,-0.3076
89,34,-0.2906
90,34,-0.2534
91,34,-0.1985
92,34,-0.1293
93,34,-0.0493
94,34,0.0376
95,34,0.1271
96,34,0.2152
97,34,0.2977
98,34,0.3709
99,34,0.4314
0,33,0.0189
1,33,0.1224
2,33,0.2227
3,33,0.3161
4,33,0.3994
5,33,0.4696
6,33,0.5244
7,33,0.5622
8,33,0.5822
9,33,0.5842
10,33,0.5690
11,33,0.5382
12,33,0.4939
13,33,0.4392
14,33,0.3775
15,33,0.3126
16,33,0.2487
17,33,0.1900
18,33,0.1406
19,33,0.1045
20,33,0.0853
21,33,0.0860
22,33,0.1090
23,33,0.1559
24,33,0.2277
25,33,0.3242
26,33,0.4447
27,33,0.5874
28,33,0.7499
29,33,0.9289
30,33,1.1207
31,33,1.3211
32,33,1.5256
33,33,1.7295
34,33,1.9281
35,33,2.1171
36,33,2.2922
37,33,2.4499
38,33,2.5871
39,33,2.7014
40,33,2.7913
41,33,2.8559
42,33,2.8954
43,33,2.9104
44,33,2.9027
45,33,2.8743
46,33,2.8282
47,33,2.7674
48,33,2.6956
49,33,2.6163
50,33,2.5331
51,33,2.4496
52,33,2.3688
53,33,2.2937
54,33,2.2263
55,33,2.1683
56,33,2.1206
57,33,2.0836
58,33,2.0567
59,33,2.0388
60,33,2.0283
61,33,2.0230
62,33,2.0204
63,33,2.0174
64,33,2.0112
65,33,1.9987
66,33,1.9771
67,33,1.9439
68,33,1.8969
69,33,1.8345
70,33,1.7557
71,33,1.6602
72,33,1.5483
73,33,1.4212
74,33,1.2805
75,33,1.1288
76,33,0.9689
77,33,0.8043
78,33,0.6386
79,33,0.4758
80,33,0.3197
81,33,0.1742
82,33,0.0428
83,33,-0.0714
84,33,-0.1659
85,33,-0.2386
86,33,-0.2884
87,33,-0.3148
88,33,-0.3182
89,33,-0.2997
90,33,-0.2612
91,33,-0.2052
92,33,-0.1349
93,33,-0.0540
94,33,0.0336
95,33,0.1238
96,33,0.2124
97,33,0.2954
98,33,0.3690
99,33,0.4299
0,32,0.0176
1,32,0.1208
2,32,0.2208
3,32,0.3139
4,32,0.3967
5,32,0.4663
6,32,0.5205
7,32,0.5575
8,32,0.5766
9,32,0.5776
10,32,0.5613
11,32,0.5291
12,32,0.4834
13,32,0.4270
14,32,0.3633
15,32,0.2963
16,32,0.2299
17,32,0.1685
18,32,0.1161
19,32,0.0767
20,32,0.0539
21,32,0.0507
22,32,0.0694
23,32,0.1118
24,32,0.1786
25,32,0.2699
26,32,0.3848
27,32,0.5216
28,32,0.6778
29,32,0.8504
30,32,1.0355
31,32,1.2290
32,32,1.4264
33,32,1.6231
34,32,1.8145
35,32,1.9962
36,32,2.1641
37,32,2.3147
38,32,2.4449
39,32,2.5526
40,32,2.6360
41,32,2.6947
42,32,2.7285
43,32,2.7385
44,32,2.7262
45,32,2.6940
46,32,2.6445
47,32,2.5812
48,32,2.5075
49,32,2.4270
50,32,2.3434
51,32,2.2603
52,32,2.1807
53,32,2.1074
54,32,2.0426
55,32,1.9879
56,32,1.9442
57,32,1.9116
58,32,1.8898
59,32,1.8775
60,32,1.8731
61,32,1.8742
62,32,1.8782
63,32,1.8821
64,32,1.8830
65,32,1.8778
66,32,1.8635
67,32,1.8375
68,32,1.7977
69,32,1.7424
70,32,1.6705
71,32,1.5817
72,32,1.4763
73,32,1.3553
74,32,1.2206
75,32,1.0745
76,32,0.9199
77,32,0.7602
78,32,0.5991
79,32,0.4405
80,32,0.2884
81,32,0.1465
82,32,0.0183
83,32,-0.0929
84,32,-0.1847
85,32,-0.2550
86,32,-0.3026
87,32,-0.3271
88,32,-0.3288
89,32,-0.3087
90,32,-0.2689
91,32,-0.2117
92,32,-0.1405
93,32,-0.0587
94,32,0.0297
95,32,0.1205
96,32,0.2096
97,32,0.2931
98,32,0.3671
99,32,0.4283
0,31,0.0164
1,31,0.1193
2,31,0.2189
3,31,0.3116
4,31,0.3940
5,31,0.4631
6,31,0.5166
7,31,0.5529
8,31,0.5711
9,31,0.5711
10,31,0.5537
11,31,0.5202
12,31,0.4730
13,31,0.4149
14,31,0.3493
15,31,0.2802
16,31,0.2114
17,31,0.1473
18,31,0.0920
19,31,0.0495
20,31,0.0231
21,31,0.0160
22,31,0.0305
23,31,0.0684
24,31,0.1303
25,31,0.2164
26,31,0.3258
27,31,0.4568
28,31,0.6070
29,31,0.7732
30,31,0.9517
31,31,1.1384
32,31,1.3288
33,31,1.5184
34,31,1.7027
35,31,1.8772
36,31,2.0381
37,31,2.1816
38,31,2.3051
39,31,2.4061
40,31,2.4833
41,31,2.5360
42,31,2.5644
43,31,2.5694
44,31,2.5526
45,31,2.5165
46,31,2.4638
47,31,2.3980
48,31,2.3224
49,31,2.2408
50,31,2.1569
51,31,2.0741
52,31,1.9956
53,31,1.9242
54,31,1.8619
55,31,1.8104
56,31,1.7706
57,31,1.7425
58,31,1.7257
59,31,1.7189
60,31,1.7203
61,31,1.7277
62,31,1.7383
63,31,1.7491
64,31,1.7570
65,31,1.7588
66,31,1.7517
67,31,1.7328
68,31,1.7001
69,31,1.6518
70,31,1.5867
71,31,1.5045
72,31,1.4054
73,31,1.2906
74,31,1.1617
75,31,1.0210
76,31,0.8716
77,31,0.7168
78,31,0.5602
79,31,0.4058
80,31,0.2575
81,31,0.1192
82,31,-0.0057
83,31,-0.1141
84,31,-0.2032
85,31,-0.2711
86,31,-0.3166
87,31,-0.3392
88,31,-0.3392
89,31,-0.3176
90,31,-0.2765
91,31,-0.2182
92,31,-0.1460
93,31,-0.0633
94,31,0.0258
95,31,0.1173
96,31,0.2069
97,31,0.2908
98,31,0.3652
99,31,0.4268
0,30,0.0151
1,30,0.1178
2,30,0.2171
3,30,0.3094
4,30,0.3913
5,30,0.4599
6,30,0.5128
7,30,0.5484
8,30,0.5658
9,30,0.5648
10,30,0.5462
11,30,0.5115
12,30,0.4628
13,30,0.4031
14,30,0.3357
15,30,0.2644
16,30,0.1934
17,30,0.1267
18,30,0.0685
19,30,0.0228
20,30,-0.0070
21,30,-0.0179
22,30,-0.0075
23,30,0.0260
24,30,0.0832
25,30,0.1642
26,30,0.2682
27,30,0.3935
28,30,0.5377
29,30,0.6977
30,30,0.8698
31,30,1.0498
32,30,1.2335
33,30,1.4162
34,30,1.5935
35,30,1.7610
36,30,1.9149
37,30,2.0517
38,30,2.1684
39,30,2.2630
40,30,2.3341
41,30,2.3810
42,30,2.4040
43,30,2.4041
44,30,2.3830
45,30,2.3431
46,30,2.2873
47,30,2.2190
48,30,2.1416
49,30,2.0589
50,30,1.9746
51,30,1.8922
52,30,1.8148
53,30,1.7452
54,30,1.6854
55,30,1.6371
56,30,1.6010
57,30,1.5773
58,30,1.5653
59,30,1.5639
60,30,1.5711
61,30,1.5846
62,30,1.6016
63,30,1.6191
64,30,1.6338
65,30,1.6426
66,30,1.6424
67,30,1.6306
68,30,1.6048
69,30,1.5632
70,30,1.5048
71,30,1.4290
72,30,1.3362
73,30,1.2273
74,30,1.1041
75,30,0.9688
76,30,0.8245
77,30,0.6744
78,30,0.5222
79,30,0.3719
80,30,0.2274
81,30,0.0925
82,30,-0.0293
83,30,-0.1347
84,30,-0.2212
85,30,-0.2868
86,30,-0.3302
87,30,-0.3510
88,30,-0.3493
89,30,-0.3263
90,30,-0.2839
91,30,-0.2245
92,30,-0.1513
93,30,-0.0678
94,30,0.0220
95,30,0.1141
96,30,0.2043
97,30,0.2886
98,30,0.3634
99,30,0.4253
0,29,0.0139
1,29,0.1163
2,29,0.2153
3,29,0.3073
4,29,0.3887
5,29,0.4568
6,29,0.5091
7,29,0.5440
8,29,0.5606
9,29,0.5587
10,29,0.5390
11,29,0.5031
12,29,0.4530
13,29,0.3917
14,29,0.3225
15,29,0.2492
16,29,0.1759
17,29,0.1067
18,29,0.0457
19,29,-0.0031
20,29,-0.0363
21,29,-0.0508
22,29,-0.0443
23,29,-0.0152
24,29,0.0374
25,29,0.1135
26,29,0.2123
27,29,0.3321
28,29,0.4706
29,29,0.6245
30,29,0.7903
31,29,0.9639
32,29,1.1410
33,29,1.3170
34,29,1.4875
35,29,1.6482
36,29,1.7954
37,29,1.9255
38,29,2.0358
39,29,2.1242
40,29,2.1893
41,29,2.2306
42,29,2.2484
43,29,2.2438
44,29,2.2184
45,29,2.1749
46,29,2.1160
47,29,2.0452
48,29,1.9661
49,29,1.8824
50,29,1.7978
51,29,1.7157
52,29,1.6394
53,29,1.5715
54,29,1.5141
55,29,1.4688
56,29,1.4364
57,29,1.4169
58,29,1.4097
59,29,1.4135
60,29,1.4263
61,29,1.4458
62,29,1.4690
63,29,1.4930
64,29,1.5143
65,29,1.5298
66,29,1.5364
67,29,1.5314
68,29,1.5123
69,29,1.4773
70,29,1.4253
71,29,1.3558
72,29,1.2690
73,29,1.1659
74,29,1.0482
75,29,0.9181
76,29,0.7787
77,29,0.6332
78,29,0.4853
79,29,0.3390
80,29,0.1982
81,29,0.0666
82,29,-0.0521
83,29,-0.1547
84,29,-0.2387
85,29,-0.3021
86,29,-0.3435
87,29,-0.3624
88,29,-0.3592
89,29,-0.3348
90,29,-0.2911
91,29,-0.2307
92,29,-0.1565
93,29,-0.0722
94,29,0.0183
95,29,0.1110
96,29,0.2017
97,29,0.2865
98,29,0.3616
99,29,0.4238
0,28,0.0128
1,28,0.1149
2,28,0.2136
3,28,0.3052
4,28,0.3863
5,28,0.4538
6,28,0.5056
7,28,0.5398
8,28,0.5556
9,28,0.5528
10,28,0.5321
11,28,0.4949
12,28,0.4435
13,28,0.3806
14,28,0.3097
15,28,0.2344
16,28,0.1590
17,28,0.0873
18,28,0.0237
19,28,-0.0280
20,28,-0.0645
21,28,-0.0825
22,28,-0.0799
23,28,-0.0549
24,28,-0.0067
25,28,0.0647
26,28,0.1584
27,28,0.2729
28,28,0.4058
29,28,0.5539
30,28,0.7137
31,28,0.8811
32,28,1.0517
33,28,1.2213
34,28,1.3852
35,28,1.5395
36,28,1.6801
37,28,1.8039
38,28,1.9079
39,28,1.9903
40,28,2.0496
41,28,2.0855
42,28,2.0983
43,28,2.0891
44,28,2.0597
45,28,2.0126
46,28,1.9508
47,28,1.8777
48,28,1.7969
49,28,1.7122
50,28,1.6272
51,28,1.5455
52,28,1.4702
53,28,1.4039
54,28,1.3489
55,28,1.3066
56,28,1.2777
57,28,1.2623
58,28,1.2596
59,28,1.2684
60,28,1.2867
61,28,1.3119
62,28,1.3412
63,28,1.3713
64,28,1.3991
65,28,1.4211
66,28,1.4342
67,28,1.4357
68,28,1.4230
69,28,1.3944
70,28,1.3487
71,28,1.2852
72,28,1.2042
73,28,1.1067
74,28,0.9943
75,28,0.8693
76,28,0.7346
77,28,0.5935
78,28,0.4498
79,28,0.3073
80,28,0.1700
81,28,0.0417
82,28,-0.0741
83,28,-0.1741
84,28,-0.2556
85,28,-0.3168
86,28,-0.3563
87,28,-0.3735
88,28,-0.3687
89,28,-0.3429
90,28,-0.2981
91,28,-0.2366
92,28,-0.1615
93,28,-0.0764
94,28,0.0148
95,28,0.1080
96,28,0.1992
97,28,0.2844
98,28,0.3599
99,28,0.4224
0,27,0.0117
1,27,0.1136
2,27,0.2120
3,27,0.3033
4,27,0.3839
5,27,0.4510
6,27,0.5022
7,27,0.5357
8,27,0.5508
9,27,0.5471
10,27,0.5254
11,27,0.4871
12,27,0.4344
13,27,0.3701
14,27,0.2974
15,27,0.2203
16,27,0.1428
17,27,0.0688
18,27,0.0026
19,27,-0.0520
20,27,-0.0915
21,27,-0.1129
22,27,-0.1140
23,27,-0.0929
24,27,-0.0490
25,27,0.0178
26,27,0.1068
27,27,0.2162
28,27,0.3437
29,27,0.4862
30,27,0.6402
31,27,0.8016
32,27,0.9662
33,27,1.1296
34,27,1.2873
35,27,1.4353
36,27,1.5697
37,27,1.6873
38,27,1.7854
39,27,1.8619
40,27,1.9158
41,27,1.9465
42,27,1.9545
43,27,1.9409
44,27,1.9076
45,27,1.8572
46,27,1.7925
47,27,1.7172
48,27,1.6348
49,27,1.5490
50,27,1.4637
51,27,1.3823
52,27,1.3080
53,27,1.2434
54,27,1.1906
55,27,1.1511
56,27,1.1256
57,27,1.1140
58,27,1.1158
59,27,1.1294
60,27,1.1528
61,27,1.1835
62,27,1.2186
63,27,1.2547
64,27,1.2886
65,27,1.3168
66,27,1.3363
67,27,1.3440
68,27,1.3375
69,27,1.3150
70,27,1.2752
71,27,1.2175
72,27,1.1421
73,27,1.0500
74,27,0.9426
75,27,0.8224
76,27,0.6923
77,27,0.5555
78,27,0.4157
79,27,0.2769
80,27,0.1430
81,27,0.0178
82,27,-0.0952
83,27,-0.1926
84,27,-0.2718
85,27,-0.3309
86,27,-0.3685
87,27,-0.3840
88,27,-0.3778
89,27,-0.3507
90,27,-0.3047
91,27,-0.2422
92,27,-0.1663
93,27,-0.0805
94,27,0.0114
95,27,0.1052
96,27,0.1969
97,27,0.2825
98,27,0.3583
99,27,0.4211
0,26,0.0106
1,26,0.1123
2,26,0.2105
3,26,0.3014
4,26,0.3816
5,26,0.4483
6,26,0.4989
7,26,0.5319
8,26,0.5462
9,26,0.5417
10,26,0.5191
11,26,0.4797
12,26,0.4257
13,26,0.3600
14,26,0.2858
15,26,0.2069
16,26,0.1273
17,26,0.0512
18,26,-0.0174
19,26,-0.0747
20,26,-0.1172
21,26,-0.1419
22,26,-0.1464
23,26,-0.1292
24,26,-0.0893
25,26,-0.0268
26,26,0.0576
27,26,0.1621
28,26,0.2845
29,26,0.4218
30,26,0.5702
31,26,0.7260
32,26,0.8848
33,26,1.0422
34,26,1.1940
35,26,1.3360
36,26,1.4645
37,26,1.5762
38,26,1.6686
39,26,1.7397
40,26,1.7883
41,26,1.8141
42,26,1.8175
43,26,1.7997
44,26,1.7627
45,26,1.7090
46,26,1.6417
47,26,1.5642
48,26,1.4803
49,26,1.3936
50,26,1.3080
51,26,1.2269
52,26,1.1535
53,26,1.0904
54,26,1.0398
55,26,1.0030
56,26,0.9807
57,26,0.9729
58,26,0.9788
59,26,0.9970
60,26,1.0253
61,26,1.0613
62,26,1.1018
63,26,1.1437
64,26,1.1834
65,26,1.2175
66,26,1.2429
67,26,1.2566
68,26,1.2561
69,26,1.2394
70,26,1.2053
71,26,1.1531
72,26,1.0830
73,26,0.9959
74,26,0.8934
75,26,0.7778
76,26,0.6520
77,26,0.5192
78,26,0.3833
79,26,0.2479
80,26,0.1172
81,26,-0.0050
82,26,-0.1152
83,26,-0.2102
84,26,-0.2873
85,26,-0.3444
86,26,-0.3802
87,26,-0.3941
88,26,-0.3864
89,26,-0.3582
90,26,-0.3111
91,26,-0.2476
92,26,-0.1709
93,26,-0.0843
94,26,0.0081
95,26,0.1025
96,26,0.1946
97,26,0.2806
98,26,0.3567
99,26,0.4198
0,25,0.0097
1,25,0.1111
2,25,0.2090
3,25,0.2996
4,25,0.3795
5,25,0.4457
6,25,0.4958
7,25,0.5282
8,25,0.5419
9,25,0.5366
10,25,0.5130
11,25,0.4726
12,25,0.4175
13,25,0.3504
14,25,0.2747
15,25,0.1942
16,25,0.1127
17,25,0.0345
18,25,-0.0365
19,25,-0.0963
20,25,-0.1416
21,25,-0.1693
22,25,-0.1772
23,25,-0.1635
24,25,-0.1275
25,25,-0.0690
26,25,0.0110
27,25,0.1109
28,25,0.2285
29,25,0.3607
30,25,0.5040
31,25,0.6543
32,25,0.8076
33,25,0.9594
34,25,1.1056
35,25,1.2419
36,25,1.3648
37,25,1.4710
38,25,1.5580
39,25,1.6239
40,25,1.6675
41,25,1.6886
42,25,1.6877
43,25,1.6660
44,25,1.6255
45,25,1.5687
46,25,1.4989
47,25,1.4194
48,25,1.3339
49,25,1.2464
50,25,1.1605
51,25,1.0797
52,25,1.0072
53,25,0.9456
54,25,0.8969
55,25,0.8627
56,25,0.8434
57,25,0.8391
58,25,0.8490
59,25,0.8715
60,25,0.9046
61,25,0.9455
62,25,0.9912
63,25,1.0385
64,25,1.0837
65,25,1.1235
66,25,1.1545
67,25,1.1739
68,25,1.1789
69,25,1.1677
70,25,1.1390
71,25,1.0920
72,25,1.0270
73,25,0.9447
74,25,0.8468
75,25,0.7356
76,25,0.6138
77,25,0.4849
78,25,0.3525
79,25,0.2205
80,25,0.0928
81,25,-0.0266
82,25,-0.1343
83,25,-0.2269
84,25,-0.3019
85,25,-0.3571
86,25,-0.3912
87,25,-0.4036
88,25,-0.3946
89,25,-0.3652
90,25,-0.3171
91,25,-0.2528
92,25,-0.1752
93,25,-0.0880
94,25,0.0051
95,25,0.0999
96,25,0.1925
97,25,0.2788
98,25,0.3553
99,25,0.4186
0,24,0.0087
1,24,0.1100
2,24,0.2076
3,24,0.2979
4,24,0.3775
5,24,0.4433
6,24,0.4929
7,24,0.5248
8,24,0.5378
9,24,0.5318
10,24,0.5074
11,24,0.4660
12,24,0.4098
13,24,0.3414
14,24,0.2643
15,24,0.1822
16,24,0.0990
17,24,0.0188
18,24,-0.0544
19,24,-0.1167
20,24,-0.1646
21,24,-0.1952
22,24,-0.2061
23,24,-0.1958
24,24,-0.1634
25,24,-0.1088
26,24,-0.0329
27,24,0.0627
28,24,0.1757
29,24,0.3032
30,24,0.4415
31,24,0.5869
32,24,0.7350
33,24,0.8815
34,24,1.0223
35,24,1.1533
36,24,1.2709
37,24,1.3720
38,24,1.4539
39,24,1.5148
40,24,1.5538
41,24,1.5705
42,24,1.5655
43,24,1.5400
44,24,1.4962
45,24,1.4366
46,24,1.3643
47,24,1.2829
48,24,1.1961
49,24,1.1078
50,24,1.0216
51,24,0.9411
52,24,0.8694
53,24,0.8091
54,24,0.7624
55,24,0.7305
56,24,0.7142
57,24,0.7132
58,24,0.7268
59,24,0.7534
60,24,0.7908
61,24,0.8364
62,24,0.8871
63,24,0.9394
64,24,0.9899
65,24,1.0349
66,24,1.0713
67,24,1.0959
68,24,1.1063
69,24,1.1003
70,24,1.0766
71,24,1.0345
72,24,0.9742
73,24,0.8965
74,24,0.8029
75,24,0.6958
76,24,0.5779
77,24,0.4526
78,24,0.3235
79,24,0.1947
80,24,0.0699
81,24,-0.0469
82,24,-0.1522
83,24,-0.2427
84,24,-0.3156
85,24,-0.3691
86,24,-0.4016
87,24,-0.4126
88,24,-0.4024
89,24,-0.3718
90,24,-0.3228
91,24,-0.2576
92,24,-0.1793
93,24,-0.0914
94,24,0.0022
95,24,0.0975
96,24,0.1904
97,24,0.2771
98,24,0.3539
99,24,0.4175
0,23,0.0078
1,23,0.1089
2,23,0.2063
